station_id,station_name,lat,lon,gestore,source,PREC_value,PREC_dt,TARIA2M_value,TARIA2M_dt,PRESS_value,PRESS_dt,VV_value,VV_dt,UMID2M_value,UMID2M_dt,PREC_range_flag,TARIA2M_range_flag,PRESS_range_flag,VV_range_flag,UMID2M_range_flag,PREC_robust_z,PREC_outlier_flag,TARIA2M_robust_z,TARIA2M_outlier_flag,PRESS_robust_z,PRESS_outlier_flag,VV_robust_z,VV_outlier_flag,UMID2M_robust_z,UMID2M_outlier_flag,any_outlier_flag,dist_to_coast_km,coastal_weight,any_flag
ARPAE::152,ARPAE Station STA_44.8325_11.6211,44.8325,11.62114,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,35.360000000000014,2026-06-21 13:30:00+00:00,,,1.1,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,False,0.9105750000000022,False,,,-0.505875,False,,,False,69.41689708743796,0.5708762506889167,False
ARPAE::153,ARPAE Station STA_44.835_12.098,44.83504,12.09804,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,36.200000000000045,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,1.0679583333333416,False,,,,,,,False,31.94375556674687,0.7507896161592571,False
ARPAE::154,ARPAE Station STA_44.8391_11.284,44.83906,11.28402,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,35.21000000000004,2026-06-21 13:30:00+00:00,,,1.3,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,False,0.8824708333333411,False,,,-0.33724999999999994,False,,,False,94.07108835801827,0.4525083118282147,False
ARPAE::155,ARPAE Station STA_44.8589_11.6562,44.85892,11.65625,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,36.0,2026-06-21 13:30:00+00:00,,,1.5,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,False,1.0304861111111108,False,,,-0.16862499999999997,False,,,False,66.85989636229782,0.5831527395900687,False
ARPAE::156,ARPAE Station STA_44.8861_11.0163,44.88612,11.01631,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,36.25,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,1.0773263888888884,False,,,,,,,False,115.04625635885205,0.3518038362172732,False
ARPAE::157,ARPAE Station STA_44.8883_11.6081,44.8883,11.60807,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,34.200000000000045,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.6932361111111194,False,,,,,,,False,71.00177479139957,0.5632670492713842,False
ARPAE::158,ARPAE Station STA_44.9278_11.4409,44.92781,11.44087,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,84.67398131347083,0.4976250297083012,False
ARPAV::1,Fiames di Cortina Pomagagnon INADEF,46.5703678,12.1398756,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,141.3210950410568,0.22565496097830806,False
ARPAV::100,Conegliano,45.88132477,12.28232702,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.2,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6932361111111113,False,,,,,-0.44966666666666666,False,False,82.93601526844623,0.5059692279138588,False
ARPAV::101,Porto Tolle - Pradon,44.9173386,12.36910037,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.2,2026-06-21 15:00:00+00:00,1020.6,2026-06-21 14:00:00+00:00,,,53.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6932361111111113,False,0.5314242424242545,False,,,1.2365833333333334,False,False,16.63394175805003,0.8242939986388006,False
ARPAV::102,Castelfranco Veneto,45.69492112,11.94778216,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.2,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6932361111111113,False,,,,,-0.44966666666666666,False,False,93.82732200515548,0.4536786653975241,False
ARPAV::104,Villafranca di Verona,45.3724202,10.83262812,ARPAV,ARPAV,11.6,2026-06-21 14:00:00+00:00,34.2,2026-06-21 15:00:00+00:00,,,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6932361111111113,False,,,,,0.0,False,False,145.55288026821339,0.20533761657458294,False
ARPAV::105,Lonigo,45.39045584,11.37964132,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.0,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8431249999999997,False,,,,,-0.22483333333333333,False,False,109.7467133101581,0.3772476230644213,False
ARPAV::106,Montagnana,45.24776886,11.4227919,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,,,,,-0.8993333333333333,False,False,98.21612641177116,0.4326074517457597,False
ARPAV::108,Salizzole,45.22973697,11.10933964,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.9,2026-06-21 15:00:00+00:00,,,,,37.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0117499999999993,False,,,,,-0.5620833333333334,False,False,119.30019911584284,0.3313801106669132,False
ARPAV::11,Malga Ciapela,46.42867129,11.90478762,ARPAV,ARPAV,4.0,2026-06-21 14:00:00+00:00,21.5,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.6862499999999994,False,,,,,,,False,143.82004153790828,0.2136571978836227,False
ARPAV::110,Cittadella,45.65219,11.82044,ARPAV,ARPAV,2.6,2026-06-21 14:00:00+00:00,35.1,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.861861111111111,False,,,,,-0.33725,False,False,98.10163073312103,0.43315716020472034,False
ARPAV::111,Legnaro,45.34701615,11.94947073,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.1,2026-06-21 15:00:00+00:00,,,,,29.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.861861111111111,False,,,,,-1.4614166666666666,False,False,72.05306900484192,0.558219650725002,False
ARPAV::112,Rosolina - Po di Tramontana,45.07114136,12.26177816,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.7,2026-06-21 15:00:00+00:00,,,,,45.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.41219444444444486,False,,,,,0.33725,False,False,35.50515868746745,0.7336908623520371,False
ARPAV::113,Castelnovo Bariano,45.03101641,11.30253145,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.2,2026-06-21 15:00:00+00:00,,,,,33.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0679583333333333,False,,,,,-1.01175,False,False,97.7270996469154,0.4349553320541585,False
ARPAV::114,Villadose,45.07144877,11.92220596,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,36.8,2026-06-21 15:00:00+00:00,,,,,28.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.180374999999999,False,,,,,-1.5738333333333332,False,False,54.58526799894649,0.6420848069089741,False
ARPAV::115,Adria - Bellombra,45.01567605,12.0076803,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.9,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6370277777777773,False,,,,,-0.44966666666666666,False,False,45.589164665857695,0.6852762544656534,False
ARPAV::116,Frassinelle Polesine,44.99058314,11.6786399,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.6,2026-06-21 15:00:00+00:00,,,,,31.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9555416666666665,False,,,,,-1.2365833333333334,False,False,68.08062305378101,0.5772918739547991,False
ARPAV::117,Sorga',45.21753966,11.00830055,ARPAV,ARPAV,13.8,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,-0.44966666666666666,False,False,126.12324841566162,0.2986217746298174,False
ARPAV::118,Bardolino - Calmasino,45.51796066,10.7659099,ARPAV,ARPAV,7.2,2026-06-21 14:00:00+00:00,31.4,2026-06-21 15:00:00+00:00,1021.0,2026-06-21 14:00:00+00:00,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.16862499999999964,False,0.6131818181818266,False,,,0.0,False,False,157.66647341798222,0.14717869999936062,False
ARPAV::119,Roverchiara,45.2658043,11.25118706,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.0,2026-06-21 15:00:00+00:00,,,,,48.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8431249999999997,False,,,,,0.6745,False,False,110.9618589912024,0.3714135525770905,False
ARPAV::120,Dolce',45.59957097,10.84874997,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.5,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.37472222222222207,False,,,,,-0.6745,False,False,156.97729445196399,0.1504875367329782,False
ARPAV::121,Lusia,45.09241907,11.63364487,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.2,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8805972222222224,False,,,,,-0.6745,False,False,75.53830241428702,0.541486597484811,False
ARPAV::122,Trebaseleghe,45.60240419,12.02573694,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.0,2026-06-21 15:00:00+00:00,,,,,50.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.4684027777777776,False,,,,,0.8993333333333333,False,False,82.34936537754977,0.5087858093890391,False
ARPAV::123,Arcole,45.37550277,11.29582046,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.0,2026-06-21 15:00:00+00:00,,,,,41.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.4684027777777776,False,,,,,-0.11241666666666666,False,False,114.15604108575748,0.35607787408215585,False
ARPAV::124,Marano di Valpolicella,45.54788884,10.92332541,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.5,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.37472222222222207,False,,,,,-0.33725,False,False,148.96104001128307,0.18897460390595922,False
ARPAV::125,San Pietro in Cariano,45.50931262,10.88807026,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.0,2026-06-21 15:00:00+00:00,,,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6557638888888886,False,,,,,0.11241666666666666,False,False,148.98295454500757,0.1888693894148573,False
ARPAV::126,Illasi,45.46030398,11.17156147,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.3,2026-06-21 15:00:00+00:00,,,,,34.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8993333333333323,False,,,,,-0.8993333333333333,False,False,127.47750975776111,0.2921197919858224,False
ARPAV::127,Buttapietra,45.35084342,11.01059728,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,,,,,-0.44966666666666666,False,False,132.0180776833581,0.2703199421870066,False
ARPAV::128,Grezzana,45.50976063,11.0135023,ARPAV,ARPAV,,,35.8,2026-06-21 15:00:00+00:00,,,,,35.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,,0.9930138888888879,False,,,,,-0.7869166666666666,False,False,140.76316373266567,0.2283336608502815,False
ARPAV::129,Castelnuovo del Garda,45.45487236,10.77166288,ARPAV,ARPAV,7.0,2026-06-21 14:00:00+00:00,32.7,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.41219444444444486,False,,,,,-0.33725,False,False,153.90224070523078,0.16525126472924112,False
ARPAV::131,Vangadizza (Legnago),45.15740933,11.28774164,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.6,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9555416666666665,False,,,,,-0.33725,False,False,103.30059929567362,0.4081962443832682,False
ARPAV::132,Pescul,46.4371972,12.06900907,ARPAV,ARPAV,1.4,2026-06-21 14:00:00+00:00,22.5,2026-06-21 15:00:00+00:00,,,,,65.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.4988888888888883,False,,,,,2.5855833333333336,False,False,136.0137327125554,0.2511362891921156,False
ARPAV::134,Malo,45.66931288,11.46439144,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.0,2026-06-21 15:00:00+00:00,1021.3,2026-06-21 14:00:00+00:00,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6557638888888886,False,0.6745,False,,,-0.22483333333333333,False,False,122.01164335983724,0.318362118595102,False
ARPAV::135,Rifugio la Guardia (Recoaro Terme),45.71889138,11.18131677,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,22.2,2026-06-21 15:00:00+00:00,,,,,51.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.555097222222222,False,,,,,1.01175,False,False,143.87936278523648,0.21337238895601196,False
ARPAV::136,Sappada,46.57067886,12.7081344,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,23.5,2026-06-21 15:00:00+00:00,,,,,51.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.3115277777777772,False,,,,,1.01175,False,False,109.80623921262672,0.37696183156119545,False
ARPAV::137,Valli del Pasubio,45.75778254,11.21365428,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,24.3,2026-06-21 15:00:00+00:00,,,,,66.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.1616388888888884,False,,,,,2.698,False,False,143.78117602324733,0.21384379621137506,False
ARPAV::139,Lusiana,45.78414598,11.58812049,ARPAV,ARPAV,1.0,2026-06-21 14:00:00+00:00,28.6,2026-06-21 15:00:00+00:00,,,,,48.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.3559861111111107,False,,,,,0.6745,False,False,121.3503872117143,0.321536894293613,False
ARPAV::140,Passo Santa Caterina (Valdagno),45.6198264,11.25910319,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,26.5,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.7494444444444441,False,,,,,-0.22483333333333333,False,False,133.2632399886336,0.26434175803142346,False
ARPAV::142,Faedo (Cinto Euganeo),45.30471743,11.69771962,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.4,2026-06-21 15:00:00+00:00,,,,,47.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.5433472222222218,False,,,,,0.5620833333333334,False,False,84.3886302369516,0.498995036877004,False
ARPAV::144,Rosa',45.71658505,11.77625641,ARPAV,ARPAV,16.0,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,45.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,0.33725,False,False,105.29560944879917,0.39861794440011544,False
ARPAV::145,Barbarano Vicentino,45.39775173,11.57053751,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,,,,,32.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,,,,,-1.1241666666666668,False,False,98.69112700272109,0.43032691289979674,False
ARPAV::146,Trissino,45.57923698,11.35788495,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.6,2026-06-21 15:00:00+00:00,,,,,35.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.3934583333333334,False,,,,,-0.7869166666666666,False,False,124.57085771028483,0.3060750017945322,False
ARPAV::147,Breganze,45.72042777,11.57629665,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.7,2026-06-21 15:00:00+00:00,,,,,41.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.41219444444444486,False,,,,,-0.11241666666666666,False,False,117.82943479918131,0.33844143905535795,False
ARPAV::148,Brendola,45.472077,11.470371,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.5,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.562083333333333,False,,,,,-0.44966666666666666,False,False,110.03280689415077,0.37587405102197124,False
ARPAV::149,Montegalda,45.44957583,11.66198536,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.1,2026-06-21 15:00:00+00:00,,,,,40.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.861861111111111,False,,,,,-0.22483333333333333,False,False,97.1612188672901,0.43767219835855287,False
ARPAV::15,Gares,46.3131289,11.88273666,ARPAV,ARPAV,4.2,2026-06-21 14:00:00+00:00,22.1,2026-06-21 15:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.5738333333333325,False,,,,,,,False,136.2417533937445,0.25004153261487705,False
ARPAV::151,Masi,45.11740196,11.48088305,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.1,2026-06-21 15:00:00+00:00,,,,,33.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.861861111111111,False,,,,,-1.01175,False,False,87.61004134717723,0.4835286283805553,False
ARPAV::152,Balduina (Sant'Urbano),45.13472648,11.58415552,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,41.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,-0.11241666666666666,False,False,81.0957886494481,0.5148043922693546,False
ARPAV::156,Crespano del Grappa,45.84169964,11.84066348,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,29.8,2026-06-21 15:00:00+00:00,,,,,46.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-0.1311527777777776,False,,,,,0.44966666666666666,False,False,111.34424754572996,0.36957765601302994,False
ARPAV::159,Portogruaro - Lison,45.74548888,12.76128681,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.5,2026-06-21 15:00:00+00:00,,,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7494444444444441,False,,,,,0.0,False,False,43.69363847082862,0.6943769191883207,False
ARPAV::160,Cavallino Treporti,45.45871531,12.48626171,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,33.5,2026-06-21 15:00:00+00:00,1021.3,2026-06-21 14:00:00+00:00,,,56.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.562083333333333,False,0.6745,False,,,1.5738333333333332,False,False,46.83562864779902,0.6792918207932109,False
ARPAV::163,Noventa di Piave - Grassaga,45.66841156,12.58851069,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.9,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,1.0117499999999993,False,,,,,-0.6745,False,False,51.13857911331171,0.6586328029397145,False
ARPAV::164,Eraclea,45.60316601,12.70706142,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.0,2026-06-21 15:00:00+00:00,,,,,50.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6557638888888886,False,,,,,0.8993333333333333,False,False,40.0607173464665,0.7118190401167565,False
ARPAV::165,Fossalta di Portogruaro,45.77566742,12.89394125,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.6,2026-06-21 15:00:00+00:00,,,,,45.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7681805555555555,False,,,,,0.33725,False,False,38.80454202004751,0.7178500992013559,False
ARPAV::166,Lugugnana (Portogruaro),45.70491156,12.94668823,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.4,2026-06-21 15:00:00+00:00,,,,,42.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7307083333333327,False,,,,,0.0,False,False,30.124869771733586,0.7595223204777981,False
ARPAV::167,Mira,45.43934709,12.1169216,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.8,2026-06-21 15:00:00+00:00,,,,,41.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.805652777777777,False,,,,,-0.11241666666666666,False,False,65.4308482306601,0.5900137832162105,False
ARPAV::168,Chioggia - Sant'Anna,45.14632401,12.27596996,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,32.4,2026-06-21 15:00:00+00:00,,,,,51.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.3559861111111107,False,,,,,1.01175,False,False,41.43542196934092,0.7052189066560374,False
ARPAV::169,Agna,45.15926189,11.95775646,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.7,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9742777777777779,False,,,,,-0.6745,False,False,58.436630280167805,0.6235939219299963,False
ARPAV::17,Perarolo,46.39415044,12.35657766,ARPAV,ARPAV,0.2,2026-06-21 14:00:00+00:00,20.1,2026-06-21 15:00:00+00:00,,,,,47.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,-1.9485555555555545,False,,,,,0.5620833333333334,False,False,116.43250989828233,0.34514825492483303,False
ARPAV::170,Teolo,45.34272761,11.67713457,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.7,2026-06-21 15:00:00+00:00,1021.3,2026-06-21 14:00:00+00:00,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7869166666666668,False,0.6745,False,,,-0.44966666666666666,False,False,88.41574303380077,0.47966035109919825,False
ARPAV::175,Codevigo,45.24367259,12.09970856,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.7,2026-06-21 15:00:00+00:00,,,,,38.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9742777777777779,False,,,,,-0.44966666666666666,False,False,57.17333920238414,0.6296591446508406,False
ARPAV::177,Grantorto,45.59472035,11.75218331,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.2,2026-06-21 15:00:00+00:00,,,,,44.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6932361111111113,False,,,,,0.22483333333333333,False,False,98.64630178479361,0.43054212452839263,False
ARPAV::178,Cavarzere,45.16150338,12.08720348,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.3,2026-06-21 15:00:00+00:00,,,,,41.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7119722222222215,False,,,,,-0.11241666666666666,False,False,51.67168639277433,0.6560732864190113,False
ARPAV::179,Campodarsego,45.49551578,11.91336346,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.4,2026-06-21 15:00:00+00:00,,,,,39.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.7307083333333327,False,,,,,-0.33725,False,False,82.1187452505201,0.5098930462396296,False
ARPAV::182,Tribano,45.18668992,11.8487995,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.2,2026-06-21 15:00:00+00:00,,,,,36.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.8805972222222224,False,,,,,-0.6745,False,False,66.86551708717846,0.5831257537679939,False
ARPAV::183,Volpago del Montello,45.78502414,12.11304779,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,34.1,2026-06-21 15:00:00+00:00,,,,,43.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.6745,False,,,,,0.11241666666666666,False,False,90.24684309372924,0.47086900452600605,False
ARPAV::184,Zero Branco,45.60991,12.12088,ARPAV,ARPAV,0.0,2026-06-21 14:00:00+00:00,35.6,2026-06-21 15:00:00+00:00,,,,,31.0,2026-06-21 14:00:00+00:00,False,False,False,False,False,,False,0.9555416666666665,False,,,,,-1.2365833333333334,False,False,77.65718444877102,0.5313135726892206,False
